cod_ibge6,internacoes_total,internacoes_icsap,ano
130160,276.0,34.0,2018
130165,557.0,135.0,2018
130170,2761.0,569.0,2018
130180,1094.0,341.0,2018
130185,1445.0,624.0,2018
130190,5361.0,1069.0,2018
130195,28.0,4.0,2018
130200,178.0,20.0,2018
130210,255.0,91.0,2018
130220,301.0,40.0,2018
130230,790.0,189.0,2018
130240,580.0,95.0,2018
130250,6054.0,1644.0,2018
130255,467.0,194.0,2018
130260,113440.0,22437.0,2018
130270,1476.0,328.0,2018
130280,227.0,58.0,2018
130290,3529.0,834.0,2018
130300,692.0,145.0,2018
130310,1134.0,376.0,2018
130320,745.0,241.0,2018
130330,194.0,84.0,2018
130340,6395.0,1038.0,2018
130350,648.0,247.0,2018
130353,1459.0,470.0,2018
130356,1065.0,371.0,2018
130360,491.0,97.0,2018
130370,1225.0,316.0,2018
130380,1141.0,287.0,2018
130390,1082.0,249.0,2018
130395,391.0,135.0,2018
130400,153.0,55.0,2018
130406,1057.0,222.0,2018
130410,99.0,22.0,2018
130420,4550.0,801.0,2018
130423,50.0,8.0,2018
130426,594.0,181.0,2018
130430,625.0,193.0,2018
130440,303.0,102.0,2018
140002,713.0,211.0,2018
140005,1075.0,407.0,2018
140010,30914.0,5418.0,2018
140015,1009.0,233.0,2018
140017,1051.0,213.0,2018
140020,1168.0,307.0,2018
140023,754.0,200.0,2018
140028,401.0,73.0,2018
140030,1254.0,375.0,2018
140040,1008.0,297.0,2018
140045,1673.0,438.0,2018
140047,2030.0,429.0,2018
140050,578.0,153.0,2018
140060,338.0,94.0,2018
140070,710.0,139.0,2018
150010,10637.0,2356.0,2018
150013,528.0,167.0,2018
150020,3319.0,817.0,2018
150030,2134.0,745.0,2018
150034,1411.0,494.0,2018
150040,4332.0,1651.0,2018
150050,2213.0,745.0,2018
150060,7189.0,1305.0,2018
150070,1787.0,453.0,2018
150080,33727.0,9287.0,2018
150085,2254.0,710.0,2018
150090,4940.0,1700.0,2018
150095,1727.0,693.0,2018
150100,197.0,22.0,2018
150110,544.0,98.0,2018
150120,2758.0,1064.0,2018
150125,334.0,128.0,2018
150130,7371.0,1540.0,2018
150140,71568.0,15511.0,2018
150145,877.0,188.0,2018
150150,2904.0,395.0,2018
150157,1315.0,550.0,2018
150160,532.0,57.0,2018
150170,10255.0,2457.0,2018
150172,2209.0,899.0,2018
150175,619.0,409.0,2018
150178,1721.0,276.0,2018
150180,7996.0,2254.0,2018
150190,2753.0,1329.0,2018
150195,590.0,63.0,2018
150200,1344.0,543.0,2018
150210,8396.0,2205.0,2018
150215,2033.0,245.0,2018
150220,4050.0,845.0,2018
150230,4058.0,1605.0,2018
150240,11631.0,2293.0,2018
150250,450.0,156.0,2018
150260,501.0,70.0,2018
150270,3740.0,1523.0,2018
150275,1628.0,450.0,2018
150276,888.0,388.0,2018
150277,1427.0,738.0,2018
150280,2484.0,1032.0,2018
150285,252.0,44.0,2018
150290,1707.0,368.0,2018
150293,2514.0,941.0,2018
150295,2417.0,960.0,2018
150300,508.0,165.0,2018
150304,1529.0,697.0,2018
150307,1463.0,347.0,2018
150309,2023.0,660.0,2018
150310,2425.0,871.0,2018
150320,2217.0,569.0,2018
150330,7561.0,2769.0,2018
150340,596.0,106.0,2018
150345,3440.0,1382.0,2018
150350,2295.0,753.0,2018
150360,5759.0,1320.0,2018
150370,2202.0,448.0,2018
150375,1052.0,403.0,2018
150380,2764.0,853.0,2018
150390,2062.0,216.0,2018
150400,2049.0,1039.0,2018
150405,3162.0,1142.0,2018
150410,265.0,37.0,2018
150420,14254.0,1870.0,2018
150430,1200.0,222.0,2018
150440,915.0,175.0,2018
150442,7033.0,1418.0,2018
150445,1964.0,651.0,2018
150450,1444.0,447.0,2018
150460,2174.0,807.0,2018
150470,3914.0,851.0,2018
150475,585.0,104.0,2018
150480,3415.0,757.0,2018
150490,2905.0,992.0,2018
150495,1220.0,339.0,2018
150497,374.0,41.0,2018
150500,425.0,56.0,2018
150503,1970.0,414.0,2018
150506,2817.0,975.0,2018
150510,3604.0,1457.0,2018
150520,2067.0,538.0,2018
150530,5077.0,958.0,2018
150540,1580.0,405.0,2018
150543,4458.0,2207.0,2018
150548,2717.0,861.0,2018
150549,560.0,260.0,2018
150550,6988.0,1146.0,2018
150553,10073.0,1443.0,2018
150555,569.0,192.0,2018
150560,430.0,37.0,2018
150563,904.0,390.0,2018
150565,1805.0,758.0,2018
150570,1771.0,688.0,2018
150580,2815.0,520.0,2018
150590,2812.0,940.0,2018
150600,1513.0,326.0,2018
150610,499.0,79.0,2018
150611,501.0,45.0,2018
150613,6308.0,1416.0,2018
150616,1481.0,571.0,2018
150618,4490.0,2075.0,2018
150619,1635.0,532.0,2018
150620,2359.0,539.0,2018
150630,1387.0,363.0,2018
150635,837.0,95.0,2018
150640,529.0,273.0,2018
150650,3035.0,459.0,2018
150655,798.0,98.0,2018
150658,914.0,345.0,2018
150660,2620.0,885.0,2018
150670,2726.0,805.0,2018
150680,16677.0,2503.0,2018
150690,262.0,54.0,2018
150700,5639.0,3219.0,2018
150710,597.0,80.0,2018
150715,1410.0,561.0,2018
150720,2072.0,642.0,2018
150730,5738.0,2129.0,2018
150740,728.0,117.0,2018
150745,2206.0,754.0,2018
150746,252.0,24.0,2018
150747,1249.0,257.0,2018
150750,773.0,275.0,2018
150760,2971.0,573.0,2018
150770,1251.0,377.0,2018
150775,463.0,108.0,2018
150780,959.0,270.0,2018
150790,2145.0,796.0,2018
150795,4875.0,853.0,2018
150796,509.0,61.0,2018
150797,1242.0,330.0,2018
150800,3830.0,891.0,2018
150803,2468.0,874.0,2018
150805,1186.0,302.0,2018
150808,5031.0,2572.0,2018
150810,4265.0,472.0,2018
150812,3789.0,1759.0,2018
150815,4590.0,1629.0,2018
150820,3233.0,852.0,2018
150830,4673.0,1844.0,2018
150835,1127.0,198.0,2018
150840,3577.0,631.0,2018
160005,165.0,45.0,2018
160010,451.0,156.0,2018
160015,351.0,64.0,2018
160020,760.0,260.0,2018
160021,109.0,14.0,2018
160023,256.0,34.0,2018
160025,201.0,28.0,2018
160027,3353.0,991.0,2018
160030,21962.0,4178.0,2018
160040,811.0,140.0,2018
160050,1338.0,453.0,2018
160053,613.0,133.0,2018
160055,98.0,15.0,2018
160060,5225.0,1354.0,2018
160070,290.0,35.0,2018
160080,635.0,133.0,2018
170025,93.0,11.0,2018
170030,285.0,62.0,2018
170035,263.0,50.0,2018
170040,183.0,30.0,2018
170070,668.0,257.0,2018
170100,628.0,206.0,2018
170105,128.0,23.0,2018
170110,216.0,41.0,2018
170130,188.0,22.0,2018
170190,399.0,147.0,2018
170200,826.0,409.0,2018
170210,10537.0,1849.0,2018
170215,312.0,102.0,2018
170220,1209.0,333.0,2018
170230,871.0,405.0,2018
170240,290.0,64.0,2018
170255,658.0,55.0,2018
170270,56.0,11.0,2018
170290,354.0,35.0,2018
170300,340.0,50.0,2018
170305,224.0,75.0,2018
170307,206.0,22.0,2018
170310,211.0,34.0,2018
170320,298.0,103.0,2018
170330,135.0,41.0,2018
170360,119.0,27.0,2018
170370,288.0,72.0,2018
170380,228.0,16.0,2018
170382,68.0,4.0,2018
170384,353.0,33.0,2018
170386,224.0,38.0,2018
170388,115.0,17.0,2018
170389,120.0,15.0,2018
170390,118.0,19.0,2018
170410,39.0,12.0,2018
170460,80.0,9.0,2018
170510,113.0,24.0,2018
170550,2176.0,623.0,2018
170555,108.0,10.0,2018
170560,132.0,26.0,2018
170600,299.0,67.0,2018
170610,275.0,96.0,2018
170625,44.0,11.0,2018
170650,311.0,58.0,2018
170700,469.0,61.0,2018
170710,217.0,54.0,2018
170720,138.0,22.0,2018
170730,199.0,27.0,2018
170740,283.0,25.0,2018
170755,164.0,28.0,2018
170765,250.0,38.0,2018
170770,294.0,35.0,2018
170820,668.0,106.0,2018
170825,176.0,45.0,2018
170830,225.0,35.0,2018
170900,656.0,192.0,2018
170930,1344.0,355.0,2018
170950,4015.0,690.0,2018
170980,128.0,37.0,2018
171050,411.0,116.0,2018
171070,100.0,11.0,2018
171090,129.0,25.0,2018
171110,103.0,25.0,2018
171150,153.0,28.0,2018
171180,151.0,27.0,2018
171190,866.0,283.0,2018
171195,132.0,34.0,2018
171200,213.0,48.0,2018
171215,27.0,,2018
171240,59.0,5.0,2018
171245,115.0,5.0,2018
171250,162.0,27.0,2018
171270,102.0,19.0,2018
171280,66.0,4.0,2018
171320,1488.0,394.0,2018
171330,627.0,138.0,2018
171360,347.0,83.0,2018
171370,97.0,24.0,2018
171380,221.0,48.0,2018
171395,166.0,16.0,2018
171420,467.0,124.0,2018
171430,198.0,27.0,2018
171488,531.0,97.0,2018
171500,133.0,26.0,2018
171510,126.0,22.0,2018
171515,45.0,5.0,2018
171525,43.0,5.0,2018
171550,79.0,14.0,2018
171570,177.0,39.0,2018
171575,273.0,61.0,2018
171610,2164.0,486.0,2018
171620,661.0,242.0,2018
171630,343.0,151.0,2018
171650,491.0,175.0,2018
171660,827.0,256.0,2018
171665,208.0,46.0,2018
171670,380.0,90.0,2018
171700,203.0,38.0,2018
171720,124.0,42.0,2018
171750,525.0,212.0,2018
171780,101.0,18.0,2018
171790,384.0,94.0,2018
171800,72.0,5.0,2018
171820,4351.0,1121.0,2018
171830,181.0,21.0,2018
171840,172.0,34.0,2018
171845,100.0,27.0,2018
171850,89.0,20.0,2018
171855,203.0,56.0,2018
171865,42.0,5.0,2018
171870,149.0,42.0,2018
171875,137.0,26.0,2018
171880,157.0,20.0,2018
171884,230.0,84.0,2018
171886,357.0,34.0,2018
171888,85.0,21.0,2018
171889,76.0,16.0,2018
171890,300.0,48.0,2018
171900,95.0,22.0,2018
172000,94.0,16.0,2018
172010,167.0,17.0,2018
172015,57.0,6.0,2018
172020,312.0,46.0,2018
172025,71.0,11.0,2018
172030,127.0,10.0,2018
172049,196.0,33.0,2018
172065,295.0,72.0,2018
172080,223.0,26.0,2018
172085,107.0,14.0,2018
172090,418.0,95.0,2018
172093,69.0,6.0,2018
172097,106.0,21.0,2018
172100,9729.0,1379.0,2018
172110,536.0,165.0,2018
172120,1485.0,399.0,2018
172125,53.0,16.0,2018
172130,70.0,17.0,2018
172208,497.0,84.0,2018
172210,1006.0,442.0,2018
210005,7784.0,1551.0,2018
210010,652.0,289.0,2018
210015,391.0,89.0,2018
210020,651.0,197.0,2018
210030,2434.0,1224.0,2018
210040,178.0,32.0,2018
210043,1490.0,403.0,2018
210047,2449.0,1002.0,2018
210050,844.0,342.0,2018
210055,314.0,56.0,2018
210060,3411.0,994.0,2018
210070,978.0,177.0,2018
210080,1015.0,377.0,2018
210083,1532.0,921.0,2018
210087,821.0,409.0,2018
210090,1241.0,390.0,2018
210095,3242.0,1658.0,2018
210100,1541.0,361.0,2018
210110,1285.0,692.0,2018
210120,6397.0,1422.0,2018
210125,633.0,74.0,2018
210130,1614.0,842.0,2018
210135,165.0,46.0,2018
210140,7299.0,1427.0,2018
210150,1381.0,394.0,2018
210160,4997.0,745.0,2018
210170,3403.0,586.0,2018
210173,281.0,50.0,2018
210177,1319.0,623.0,2018
210180,447.0,261.0,2018
210190,1623.0,766.0,2018
210193,402.0,176.0,2018
210197,419.0,78.0,2018
210200,2788.0,1125.0,2018
210203,2105.0,816.0,2018
210207,379.0,61.0,2018
210210,2015.0,872.0,2018
210215,235.0,47.0,2018
210220,957.0,104.0,2018
210230,2542.0,1302.0,2018
210232,4489.0,1400.0,2018
210235,588.0,93.0,2018
210237,544.0,189.0,2018
210240,692.0,242.0,2018
210250,739.0,194.0,2018
210255,777.0,224.0,2018
210260,841.0,274.0,2018
210270,1626.0,640.0,2018
210275,671.0,186.0,2018
210280,1540.0,712.0,2018
210290,1068.0,198.0,2018
210300,9395.0,1486.0,2018
210310,960.0,502.0,2018
210312,892.0,577.0,2018
210315,457.0,91.0,2018
210317,757.0,131.0,2018
210320,4189.0,781.0,2018
210325,1311.0,584.0,2018
210330,7948.0,1566.0,2018
210340,2392.0,445.0,2018
210350,4204.0,1795.0,2018
210355,1336.0,484.0,2018
210360,3119.0,238.0,2018
210370,2166.0,542.0,2018
210375,635.0,89.0,2018
210380,2360.0,1150.0,2018
210390,1057.0,677.0,2018
210400,1757.0,852.0,2018
210405,2821.0,1258.0,2018
210407,807.0,431.0,2018
210408,596.0,191.0,2018
210409,1154.0,439.0,2018
210410,1219.0,522.0,2018
210420,1250.0,440.0,2018
210430,374.0,35.0,2018
210440,1492.0,859.0,2018
210450,880.0,389.0,2018
210455,1196.0,252.0,2018
210460,1587.0,668.0,2018
210462,751.0,356.0,2018
210465,1061.0,476.0,2018
210467,2179.0,776.0,2018
210470,511.0,212.0,2018
210480,5997.0,1865.0,2018
210490,1331.0,819.0,2018
210500,1143.0,498.0,2018
210510,1568.0,688.0,2018
210515,992.0,424.0,2018
210520,1266.0,631.0,2018
210530,17299.0,2642.0,2018
210535,1431.0,590.0,2018
210540,3706.0,775.0,2018
210542,1905.0,891.0,2018
210545,930.0,405.0,2018
210547,1292.0,530.0,2018
210550,1835.0,503.0,2018
210560,1568.0,949.0,2018
210565,363.0,64.0,2018
210570,5904.0,2456.0,2018
210580,1166.0,531.0,2018
210590,1041.0,393.0,2018
210592,510.0,224.0,2018
210594,680.0,233.0,2018
210596,973.0,659.0,2018
210598,408.0,125.0,2018
210600,1116.0,531.0,2018
210610,758.0,343.0,2018
210620,246.0,33.0,2018
210630,636.0,265.0,2018
210632,1424.0,468.0,2018
210635,266.0,73.0,2018
210637,1417.0,994.0,2018
210640,1042.0,323.0,2018
210650,1455.0,449.0,2018
210660,2690.0,665.0,2018
210663,412.0,75.0,2018
210667,197.0,80.0,2018
210670,1901.0,736.0,2018
210675,1188.0,354.0,2018
210680,1445.0,833.0,2018
210690,2121.0,619.0,2018
210700,1028.0,497.0,2018
210710,1196.0,378.0,2018
210720,1005.0,428.0,2018
210725,471.0,214.0,2018
210730,230.0,50.0,2018
210735,1842.0,901.0,2018
210740,1246.0,96.0,2018
210745,1213.0,564.0,2018
210750,5772.0,748.0,2018
210760,1734.0,785.0,2018
210770,1862.0,618.0,2018
210780,1496.0,323.0,2018
210790,5592.0,3369.0,2018
210800,1210.0,538.0,2018
210805,1072.0,329.0,2018
210810,2092.0,942.0,2018
210820,4823.0,2081.0,2018
210825,1866.0,713.0,2018
210830,2000.0,656.0,2018
210840,1143.0,514.0,2018
210845,1673.0,470.0,2018
210850,2417.0,1142.0,2018
210860,6931.0,1782.0,2018
210870,2041.0,954.0,2018
210880,1066.0,382.0,2018
210890,1683.0,710.0,2018
210900,2818.0,1090.0,2018
210905,287.0,95.0,2018
210910,3453.0,925.0,2018
210920,831.0,315.0,2018
210923,334.0,104.0,2018
210927,1751.0,776.0,2018
210930,596.0,211.0,2018
210940,1249.0,753.0,2018
210945,1589.0,229.0,2018
210950,2508.0,1208.0,2018
210955,416.0,93.0,2018
210960,4400.0,2573.0,2018
210970,502.0,223.0,2018
210975,415.0,69.0,2018
210980,2660.0,972.0,2018
210990,7151.0,2107.0,2018
211000,4814.0,1225.0,2018
211003,873.0,116.0,2018
211010,1555.0,543.0,2018
211020,2927.0,984.0,2018
211023,489.0,175.0,2018
211027,813.0,469.0,2018
211030,1435.0,626.0,2018
211040,1530.0,727.0,2018
211050,3004.0,1138.0,2018
211060,1535.0,710.0,2018
211065,595.0,289.0,2018
211070,2472.0,828.0,2018
211080,486.0,198.0,2018
211085,901.0,331.0,2018
211090,967.0,353.0,2018
211100,1681.0,958.0,2018
211102,939.0,412.0,2018
211105,739.0,242.0,2018
211107,1844.0,635.0,2018
211110,1431.0,470.0,2018
211120,10829.0,1289.0,2018
211125,706.0,328.0,2018
211130,57595.0,6215.0,2018
211140,2557.0,1732.0,2018
211150,2095.0,461.0,2018
211153,410.0,55.0,2018
211157,790.0,106.0,2018
211160,1643.0,446.0,2018
211163,545.0,305.0,2018
211167,228.0,57.0,2018
211170,2108.0,1018.0,2018
211172,376.0,95.0,2018
211174,474.0,189.0,2018
211176,812.0,130.0,2018
211178,965.0,490.0,2018
211180,1582.0,683.0,2018
211190,873.0,503.0,2018
211195,600.0,243.0,2018
211200,711.0,225.0,2018
211210,3070.0,872.0,2018
211220,9778.0,1729.0,2018
211223,2513.0,1400.0,2018
211227,1248.0,696.0,2018
211230,4998.0,2263.0,2018
211240,909.0,240.0,2018
211245,840.0,169.0,2018
211250,2926.0,1011.0,2018
211260,1797.0,654.0,2018
211270,3110.0,825.0,2018
211280,3021.0,679.0,2018
211285,1028.0,474.0,2018
211290,1701.0,484.0,2018
211300,2652.0,1073.0,2018
211400,5646.0,2017.0,2018
220005,422.0,156.0,2018
220010,287.0,93.0,2018
220020,1166.0,263.0,2018
220025,511.0,227.0,2018
220027,180.0,36.0,2018
220030,735.0,162.0,2018
220040,3136.0,947.0,2018
220045,354.0,79.0,2018
220050,1924.0,587.0,2018
220060,302.0,47.0,2018
220070,432.0,114.0,2018
220080,118.0,26.0,2018
220090,356.0,111.0,2018
220095,134.0,66.0,2018
220100,222.0,71.0,2018
220105,260.0,29.0,2018
220110,541.0,153.0,2018
220115,193.0,26.0,2018
220117,201.0,45.0,2018
220120,2608.0,566.0,2018
220130,132.0,24.0,2018
220140,268.0,20.0,2018
220150,1851.0,801.0,2018
220155,162.0,26.0,2018
220157,114.0,33.0,2018
220160,576.0,140.0,2018
220170,262.0,39.0,2018
220173,286.0,54.0,2018
220177,399.0,83.0,2018
220180,475.0,257.0,2018
220190,2422.0,769.0,2018
220191,307.0,63.0,2018
220192,470.0,170.0,2018
220194,546.0,191.0,2018
220196,255.0,40.0,2018
220198,237.0,94.0,2018
220200,958.0,160.0,2018
220202,250.0,32.0,2018
220205,637.0,139.0,2018
220207,202.0,45.0,2018
220208,294.0,58.0,2018
220209,270.0,101.0,2018
220210,249.0,54.0,2018
220211,155.0,33.0,2018
220213,264.0,49.0,2018
220217,288.0,52.0,2018
220220,4484.0,1487.0,2018
220225,133.0,15.0,2018
220230,1875.0,1028.0,2018
220240,612.0,116.0,2018
220245,143.0,39.0,2018
220250,708.0,177.0,2018
220253,235.0,35.0,2018
220255,227.0,81.0,2018
220260,1505.0,485.0,2018
220265,266.0,62.0,2018
220270,1212.0,284.0,2018
220271,415.0,135.0,2018
220272,230.0,56.0,2018
220273,265.0,66.0,2018
220275,276.0,45.0,2018
220277,469.0,126.0,2018
220280,167.0,35.0,2018
220285,414.0,165.0,2018
220290,1466.0,431.0,2018
220300,166.0,28.0,2018
220310,1131.0,410.0,2018
220320,1261.0,583.0,2018
220323,365.0,131.0,2018
220325,152.0,10.0,2018
220327,305.0,131.0,2018
220330,999.0,144.0,2018
220335,576.0,209.0,2018
220340,273.0,47.0,2018
220342,162.0,19.0,2018
220345,327.0,117.0,2018
220350,1662.0,801.0,2018
220360,152.0,29.0,2018
220370,2387.0,480.0,2018
220375,360.0,113.0,2018
220380,193.0,21.0,2018
220385,110.0,27.0,2018
220390,3937.0,801.0,2018
220400,260.0,77.0,2018
220410,193.0,39.0,2018
220415,120.0,25.0,2018
220420,236.0,35.0,2018
220430,2103.0,1326.0,2018
220435,203.0,37.0,2018
220440,316.0,49.0,2018
220450,1105.0,527.0,2018
220455,288.0,101.0,2018
220460,179.0,26.0,2018
220465,645.0,153.0,2018
220470,802.0,223.0,2018
220480,566.0,110.0,2018
220490,339.0,49.0,2018
220500,354.0,57.0,2018
220510,735.0,236.0,2018
220515,267.0,72.0,2018
220520,1616.0,1150.0,2018
220525,138.0,15.0,2018
220527,514.0,163.0,2018
220530,214.0,45.0,2018
220535,113.0,24.0,2018
220540,706.0,232.0,2018
220545,347.0,105.0,2018
220550,2728.0,652.0,2018
220551,304.0,76.0,2018
220552,349.0,125.0,2018
220553,336.0,83.0,2018
220554,168.0,41.0,2018
220555,382.0,48.0,2018
220556,198.0,28.0,2018
220557,345.0,99.0,2018
220558,208.0,25.0,2018
220559,336.0,97.0,2018
220560,177.0,24.0,2018
220570,1692.0,404.0,2018
220580,1878.0,648.0,2018
220585,424.0,111.0,2018
220590,188.0,25.0,2018
220595,381.0,78.0,2018
220600,192.0,29.0,2018
220605,264.0,109.0,2018
220610,494.0,57.0,2018
220620,2608.0,989.0,2018
220630,53.0,3.0,2018
220635,427.0,143.0,2018
220640,479.0,46.0,2018
220650,565.0,297.0,2018
220660,359.0,89.0,2018
220665,176.0,36.0,2018
220667,334.0,44.0,2018
220669,324.0,60.0,2018
220670,318.0,57.0,2018
220672,465.0,46.0,2018
220675,463.0,162.0,2018
220680,410.0,56.0,2018
220690,321.0,78.0,2018
220695,132.0,24.0,2018
220700,3337.0,1210.0,2018
220710,138.0,16.0,2018
220720,209.0,32.0,2018
220730,182.0,34.0,2018
220735,142.0,41.0,2018
220740,324.0,85.0,2018
220750,563.0,65.0,2018
220755,150.0,29.0,2018
220760,1491.0,992.0,2018
220770,11508.0,2822.0,2018
220775,158.0,16.0,2018
220777,171.0,42.0,2018
220779,174.0,41.0,2018
220780,1318.0,408.0,2018
220785,105.0,15.0,2018
220790,3020.0,1216.0,2018
220793,76.0,20.0,2018
220795,173.0,63.0,2018
220800,3400.0,701.0,2018
220810,555.0,136.0,2018
220820,708.0,177.0,2018
220830,1392.0,189.0,2018
220840,2768.0,386.0,2018
220850,798.0,253.0,2018
220855,107.0,17.0,2018
220860,138.0,19.0,2018
220865,320.0,55.0,2018
220870,476.0,116.0,2018
220880,1865.0,670.0,2018
220885,144.0,43.0,2018
220887,151.0,30.0,2018
220890,239.0,101.0,2018
220900,210.0,26.0,2018
220910,206.0,43.0,2018
220915,134.0,15.0,2018
220920,111.0,21.0,2018
220930,406.0,97.0,2018
220935,178.0,42.0,2018
220937,288.0,72.0,2018
220940,215.0,26.0,2018
220945,68.0,6.0,2018
220950,198.0,46.0,2018
220955,375.0,138.0,2018
220960,133.0,40.0,2018
220965,166.0,40.0,2018
220970,284.0,62.0,2018
220975,76.0,19.0,2018
220980,210.0,16.0,2018
220985,147.0,33.0,2018
220987,159.0,15.0,2018
220990,375.0,72.0,2018
220995,337.0,103.0,2018
220997,471.0,64.0,2018
221000,955.0,260.0,2018
221005,181.0,13.0,2018
221010,144.0,23.0,2018
221020,222.0,40.0,2018
221030,636.0,238.0,2018
221035,540.0,228.0,2018
221037,95.0,18.0,2018
221038,92.0,6.0,2018
221039,159.0,26.0,2018
221040,990.0,299.0,2018
221050,529.0,27.0,2018
221060,5947.0,2574.0,2018
221062,101.0,21.0,2018
221063,189.0,45.0,2018
221065,599.0,195.0,2018
221070,1548.0,856.0,2018
221080,654.0,170.0,2018
221090,134.0,18.0,2018
221093,332.0,93.0,2018
221095,186.0,64.0,2018
221097,133.0,36.0,2018
221100,57715.0,8570.0,2018
221110,3071.0,746.0,2018
221120,2142.0,913.0,2018
221130,1868.0,759.0,2018
221135,429.0,137.0,2018
221140,212.0,24.0,2018
221150,122.0,15.0,2018
221160,109.0,19.0,2018
221170,410.0,320.0,2018
230010,467.0,107.0,2018
230015,843.0,133.0,2018
230020,2953.0,786.0,2018
230030,1988.0,403.0,2018
230040,833.0,133.0,2018
230050,499.0,74.0,2018
230060,565.0,172.0,2018
230070,955.0,251.0,2018
230075,2096.0,238.0,2018
230080,303.0,46.0,2018
230090,507.0,102.0,2018
230100,3592.0,676.0,2018
230110,3562.0,655.0,2018
230120,2130.0,475.0,2018
230125,554.0,120.0,2018
230130,1105.0,234.0,2018
230140,753.0,152.0,2018
230150,629.0,108.0,2018
230160,1144.0,277.0,2018
230170,2009.0,1049.0,2018
230180,278.0,88.0,2018
230185,1058.0,226.0,2018
230190,5455.0,911.0,2018
230195,1109.0,219.0,2018
230200,1087.0,278.0,2018
230205,607.0,114.0,2018
230210,2332.0,607.0,2018
230220,2169.0,423.0,2018
230230,1309.0,350.0,2018
230240,2526.0,514.0,2018
230250,5519.0,2322.0,2018
230260,4282.0,1446.0,2018
230270,1788.0,576.0,2018
230280,5084.0,970.0,2018
230290,1004.0,151.0,2018
230300,904.0,175.0,2018
230310,1057.0,322.0,2018
230320,1462.0,316.0,2018
230330,863.0,262.0,2018
230340,1013.0,273.0,2018
230350,3632.0,796.0,2018
230360,544.0,148.0,2018
230365,484.0,110.0,2018
230370,16766.0,3434.0,2018
230380,2129.0,790.0,2018
230390,561.0,111.0,2018
230393,600.0,119.0,2018
230395,787.0,167.0,2018
230400,1105.0,203.0,2018
230410,6297.0,2009.0,2018
230420,8460.0,1270.0,2018
230423,741.0,202.0,2018
230425,1586.0,445.0,2018
230426,394.0,123.0,2018
230427,189.0,30.0,2018
230428,2800.0,403.0,2018
230430,1469.0,323.0,2018
230435,1046.0,120.0,2018
230440,140161.0,33331.0,2018
230445,726.0,111.0,2018
230450,897.0,231.0,2018
230460,432.0,105.0,2018
230465,620.0,132.0,2018
230470,2101.0,412.0,2018
230480,316.0,67.0,2018
230490,579.0,112.0,2018
230495,1385.0,221.0,2018
230500,2225.0,403.0,2018
230510,335.0,66.0,2018
230520,948.0,267.0,2018
230523,3598.0,541.0,2018
230526,669.0,136.0,2018
230530,1738.0,473.0,2018
230533,600.0,93.0,2018
230535,751.0,96.0,2018
230540,3086.0,610.0,2018
230550,6714.0,1848.0,2018
230560,1188.0,222.0,2018
230565,884.0,332.0,2018
230570,400.0,101.0,2018
230580,2728.0,623.0,2018
230590,2135.0,951.0,2018
230600,794.0,204.0,2018
230610,1019.0,224.0,2018
230620,356.0,71.0,2018
230625,1790.0,380.0,2018
230630,2316.0,479.0,2018
230640,7208.0,1143.0,2018
230650,869.0,192.0,2018
230655,2032.0,475.0,2018
230660,1211.0,186.0,2018
230670,946.0,201.0,2018
230680,588.0,164.0,2018
230690,2067.0,375.0,2018
230700,2058.0,515.0,2018
230710,1571.0,307.0,2018
230720,474.0,141.0,2018
230725,904.0,110.0,2018
230730,12328.0,2544.0,2018
230740,1255.0,338.0,2018
230750,2849.0,1499.0,2018
230760,5349.0,1514.0,2018
230763,761.0,101.0,2018
230765,15765.0,2146.0,2018
230770,4611.0,891.0,2018
230780,1300.0,253.0,2018
230790,487.0,64.0,2018
